"20172340102","20172340127","20172340202","20172340207","20172340212","20172340217","20172340222","20172340227","20172340232","20172340237","20172340242","20172340247","20172340252","20172340257","20172340302","20172340327","20172340802","20172340827","20172340902","20172340927","20172341002","20172341022","20172341027","20172341102","20172341127","20172341202","20172341227","20172341302","20172341327","20172341402","20172341427","20172341502","20172341527","20172341602","20172341627","20172341702","20172341727","20172341802","20172341827","20172341902","20172341927","20172342002","20172342022","20172342027","20172342102","20172342127","20172342202","20172342227","20172342302","20172342327"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.310118146863725","0.419118020172166","0.536899016140163","0.578286866160453","0.622161447341423","0.643866706954445","0.634934925451366","0.65874795361856","0.681182669597016","0.675300134644062","0.676712881362456","0.631035477712777","0.524996514906352","0.0208863331792116","0.682840261966164","0.602972844931562","0.584083283108088","0.735632517142414","0.642663133455396","0.63590964523267","0.592135331887951",NA,NA,NA,NA
"-3.96666666666667","-3.55","-2.96666666666667","-2.88333333333333","-2.8","-2.71666666666667","-2.63333333333333","-2.55","-2.46666666666667","-2.38333333333333","-2.3","-2.21666666666667","-2.13333333333333","-2.05","-1.96666666666667","-1.55","3.03333333333333","3.45","4.03333333333333","4.45","5.03333333333333","5.36666666666667","5.45","6.03333333333333","6.45","7.03333333333333","7.45","8.03333333333333","8.45","9.03333333333333","9.45","10.0333333333333","10.45","11.0333333333333","11.45","12.0333333333333","12.45","13.0333333333333","13.45","14.0333333333333","14.45","15.0333333333333","15.3666666666667","15.45","16.0333333333333","16.45","17.0333333333333","17.45","18.0333333333333","18.45"
